Number,Rope replicate,Depth,Date,Time period,Time,conc,,Day,,DepthT,Temp,Average,DepthL,Lux,,,,
675,1,0m,19/07/2019,,02:00:00,,,30,AM,,16.999,,,0,,,,
676,1,0m,19/07/2019,,03:00:00,,,30,AM,,17.379,,,0,,,,
677,1,0m,19/07/2019,,04:00:00,,,30,AM,,15.664,,,0,,,,
678,1,0m,19/07/2019,,05:00:00,,,30,AM,,15.855,,,0,,,,
679,1,0m,19/07/2019,,06:00:00,,,30,AM,,16.332,,,24,,,,
680,1,0m,19/07/2019,,07:00:00,,,30,AM,,17.189,,,39,,,,
681,1,0m,19/07/2019,,08:00:00,,,30,AM,,17.76,,,176,,,,
682,1,0m,19/07/2019,,09:00:00,,,30,AM,,17.855,,,232,,,,
683,1,0m,19/07/2019,,10:00:00,,,30,AM,,18.426,,,512,,,,
684,1,0m,19/07/2019,,11:00:00,,,30,AM,,18.806,,,400,,,,
685,1,0m,19/07/2019,,12:00:00,,,30,PM,,18.616,,,416,,,,
686,1,0m,19/07/2019,,13:00:00,,,30,PM,,19.092,,,768,,,,
687,1,0m,19/07/2019,,14:00:00,,,30,PM,,18.996,,,576,,,,
688,1,0m,19/07/2019,,15:00:00,,,30,PM,,18.711,,,304,,,,
689,1,0m,19/07/2019,,16:00:00,,,30,PM,,18.426,,,400,,,,
690,1,0m,19/07/2019,,17:00:00,,,30,PM,,18.521,,,512,,,,
691,1,0m,19/07/2019,,18:00:00,,,30,PM,,18.045,,,128,,,,
692,1,0m,19/07/2019,,19:00:00,,,30,PM,,17.475,,,184,,,,
693,1,0m,19/07/2019,,20:00:00,,,30,PM,,16.808,,,46,,,,
694,1,0m,19/07/2019,,21:00:00,,,30,PM,,16.523,,,29,,,,
695,1,0m,19/07/2019,,22:00:00,,,30,PM,,16.903,,,0,,,,
696,1,0m,19/07/2019,,23:00:00,,,30,PM,,17.379,,,0,,,,
697,1,0m,20/07/2019,,00:00:00,,,31,AM,,17.284,,,0,,,,
698,1,0m,20/07/2019,,01:00:00,,,31,AM,,16.808,,,0,,,,
699,1,0m,20/07/2019,,02:00:00,,,31,AM,,17.189,,,0,,,,
700,1,0m,20/07/2019,,03:00:00,,,31,AM,,17.284,,,0,,,,
701,1,0m,20/07/2019,,04:00:00,,,31,AM,,16.808,,,0,,,,
702,1,0m,20/07/2019,,05:00:00,,,31,AM,,16.808,,,0,,,,
703,1,0m,20/07/2019,,06:00:00,,,31,AM,,16.903,,,35,,,,
704,1,0m,20/07/2019,,07:00:00,,,31,AM,,16.808,,,272,,,,
705,1,0m,20/07/2019,,08:00:00,,,31,AM,,18.901,,,512,,,,
706,1,0m,20/07/2019,,09:00:00,,,31,AM,,18.045,,,896,,,,
707,1,0m,20/07/2019,,10:00:00,,,31,AM,,19.092,,,896,,,,
708,1,0m,20/07/2019,,11:00:00,,,31,AM,,20.615,,,1216,,,,
709,1,0m,20/07/2019,,12:00:00,,,31,PM,,24.062,,,1088,,,,
710,1,0m,20/07/2019,,13:00:00,,,31,PM,,23.388,,,1152,,,,
711,1,0m,20/07/2019,,14:00:00,,,31,PM,,22.812,,,1920,,,,
712,1,0m,20/07/2019,,15:00:00,,,31,PM,,25.125,,,1280,,,,
713,1,0m,20/07/2019,,16:00:00,,,31,PM,,22.429,,,1344,,,,
714,1,0m,20/07/2019,,17:00:00,,,31,PM,,21.569,,,1920,,,,
715,1,0m,20/07/2019,,18:00:00,,,31,PM,,21.473,,,864,,,,
716,1,0m,20/07/2019,,19:00:00,,,31,PM,,23.773,,,5888,,,,
717,1,0m,20/07/2019,,20:00:00,,,31,PM,,19.092,,,160,,,,
718,1,0m,20/07/2019,,21:00:00,,,31,PM,,17.379,,,42,,,,
719,1,0m,20/07/2019,,22:00:00,,,31,PM,,16.141,,,0,,,,
720,1,0m,20/07/2019,,23:00:00,,,31,PM,,15.091,,,0,,,,
721,1,0m,21/07/2019,,00:00:00,,,32,AM,,15.282,,,0,,,,
722,1,0m,21/07/2019,,01:00:00,,,32,AM,,16.332,,,0,,,,
723,1,0m,21/07/2019,,02:00:00,,,32,AM,,15.855,,,0,,,,
724,1,0m,21/07/2019,,03:00:00,,,32,AM,,16.332,,,0,,,,
725,1,0m,21/07/2019,,04:00:00,,,32,AM,,16.713,,,0,,,,
726,1,0m,21/07/2019,,05:00:00,,,32,AM,,16.713,,,0,,,,
727,1,0m,21/07/2019,,06:00:00,,,32,AM,,16.618,,,55,,,,
728,1,0m,21/07/2019,,07:00:00,,,32,AM,,17.094,,,103,,,,
729,1,0m,21/07/2019,,08:00:00,,,32,AM,,17.475,,,368,,,,
730,1,0m,21/07/2019,,09:00:00,,,32,AM,,19.662,,,608,,,,
731,1,0m,21/07/2019,,10:00:00,,,32,AM,,21.091,,,1088,,,,
732,1,0m,21/07/2019,,11:00:00,,,32,AM,,21.76,,,1216,,,,
733,1,0m,21/07/2019,,12:00:00,,,32,PM,,23.004,,,992,,,,
734,1,0m,21/07/2019,,13:00:00,,,32,PM,,27.665,,,5632,,,,
735,1,0m,21/07/2019,,14:00:00,,,32,PM,,21.855,,,1344,,,,
736,1,0m,21/07/2019,,15:00:00,,,32,PM,,28.06,,,12288,,,,
737,1,0m,21/07/2019,,16:00:00,,,32,PM,,31.37,,,9216,,,,
738,1,0m,21/07/2019,,17:00:00,,,32,PM,,21.664,,,1536,,,,
739,1,0m,21/07/2019,,18:00:00,,,32,PM,,20.424,,,2048,,,,
740,1,0m,21/07/2019,,19:00:00,,,32,PM,,20.519,,,480,,,,
741,1,0m,21/07/2019,,20:00:00,,,32,PM,,19.092,,,168,,,,
742,1,0m,21/07/2019,,21:00:00,,,32,PM,,18.426,,,28,,,,
743,1,0m,21/07/2019,,22:00:00,,,32,PM,,18.426,,,0,,,,
744,1,0m,21/07/2019,,23:00:00,,,32,PM,,18.236,,,0,,,,
745,1,0m,22/07/2019,,00:00:00,,,33,AM,,18.236,,,0,,,,
746,1,0m,22/07/2019,,01:00:00,,,33,AM,,18.236,,,0,,,,
747,1,0m,22/07/2019,,02:00:00,,,33,AM,,18.14,,,0,,,,
748,1,0m,22/07/2019,,03:00:00,,,33,AM,,17.855,,,0,,,,
749,1,0m,22/07/2019,,04:00:00,,,33,AM,,17.855,,,0,,,,
750,1,0m,22/07/2019,,05:00:00,,,33,AM,,17.95,,,0,,,,
751,1,0m,22/07/2019,,06:00:00,,,33,AM,,18.045,,,10,,,,
752,1,0m,22/07/2019,,07:00:00,,,33,AM,,18.14,,,29,,,,
753,1,0m,22/07/2019,,08:00:00,,,33,AM,,18.426,,,152,,,,
754,1,0m,22/07/2019,,09:00:00,,,33,AM,,18.521,,,192,,,,
755,1,0m,22/07/2019,,10:00:00,,,33,AM,,18.996,,,448,,,,
756,1,0m,22/07/2019,,11:00:00,,,33,AM,,19.377,,,464,,,,
757,1,0m,22/07/2019,,12:00:00,,,33,PM,,20.329,,,480,,,,
758,1,0m,22/07/2019,,13:00:00,,,33,PM,,20.71,,,864,,,,
759,1,0m,22/07/2019,,14:00:00,,,33,PM,,22.142,,,1152,,,,
760,1,0m,22/07/2019,,15:00:00,,,33,PM,,21.951,,,1216,,,,
761,1,0m,22/07/2019,,16:00:00,,,33,PM,,23.1,,,2560,,,,
762,1,0m,22/07/2019,,17:00:00,,,33,PM,,21.187,,,1408,,,,
763,1,0m,22/07/2019,,18:00:00,,,33,PM,,20.901,,,1536,,,,
764,1,0m,22/07/2019,,19:00:00,,,33,PM,,19.758,,,512,,,,
765,1,0m,22/07/2019,,20:00:00,,,33,PM,,18.996,,,288,,,,
766,1,0m,22/07/2019,,21:00:00,,,33,PM,,18.236,,,50,,,,
767,1,0m,22/07/2019,,22:00:00,,,33,PM,,18.045,,,0,,,,
768,1,0m,22/07/2019,,23:00:00,,,33,PM,,18.14,,,0,,,,
769,1,0m,23/07/2019,,00:00:00,,,34,AM,,17.95,,,0,,,,
770,1,0m,23/07/2019,,01:00:00,,,34,AM,,17.76,,,0,,,,
771,1,0m,23/07/2019,,02:00:00,,,34,AM,,17.665,,,0,,,,
772,1,0m,23/07/2019,,03:00:00,,,34,AM,,17.475,,,0,,,,
773,1,0m,23/07/2019,,04:00:00,,,34,AM,,16.999,,,0,,,,
774,1,0m,23/07/2019,,05:00:00,,,34,AM,,16.999,,,0,,,,
775,1,0m,23/07/2019,,06:00:00,,,34,AM,,16.618,,,192,,,,
776,1,0m,23/07/2019,,07:00:00,,,34,AM,,17.855,,,704,,,,
777,1,0m,23/07/2019,,08:00:00,,,34,AM,,23.581,,,2560,,,,
778,1,0m,23/07/2019,,09:00:00,,,34,AM,,28.159,,,4608,,,,
779,1,0m,23/07/2019,,10:00:00,,,34,AM,,29.652,,,7424,,,,
780,1,0m,23/07/2019,,11:00:00,,,34,AM,,32.394,,,10752,,,,
781,1,0m,23/07/2019,,12:00:00,,,34,PM,,31.166,,,5888,,,,
782,1,0m,23/07/2019,,13:00:00,,,34,PM,,35.222,,,12800,,,,
783,1,0m,23/07/2019,,14:00:00,,,34,PM,,27.764,,,2688,,,,
784,1,0m,23/07/2019,,15:00:00,,,34,PM,,33.326,,,12288,,,,
785,1,0m,23/07/2019,,16:00:00,,,34,PM,,33.848,,,4352,,,,
786,1,0m,23/07/2019,,17:00:00,,,34,PM,,29.552,,,2816,,,,
787,1,0m,23/07/2019,,18:00:00,,,34,PM,,25.708,,,1344,,,,
788,1,0m,23/07/2019,,19:00:00,,,34,PM,,22.046,,,512,,,,
789,1,0m,23/07/2019,,20:00:00,,,34,PM,,21.473,,,480,,,,
790,1,0m,23/07/2019,,21:00:00,,,34,PM,,19.758,,,99,,,,
791,1,0m,23/07/2019,,22:00:00,,,34,PM,,19.282,,,0,,,,
792,1,0m,23/07/2019,,23:00:00,,,34,PM,,18.806,,,0,,,,
793,1,0m,24/07/2019,,00:00:00,,,35,AM,,18.331,,,0,,,,
794,1,0m,24/07/2019,,01:00:00,,,35,AM,,17.95,,,0,,,,
795,1,0m,24/07/2019,,02:00:00,,,35,AM,,17.57,,,0,,,,
796,1,0m,24/07/2019,,03:00:00,,,35,AM,,16.332,,,0,,,,
797,1,0m,24/07/2019,,04:00:00,,,35,AM,,16.237,,,0,,,,
798,1,0m,24/07/2019,,05:00:00,,,35,AM,,15.091,,,0,,,,
799,1,0m,24/07/2019,,06:00:00,,,35,AM,,16.523,,,49,,,,
800,1,0m,24/07/2019,,07:00:00,,,35,AM,,16.808,,,152,,,,
801,1,0m,24/07/2019,,08:00:00,,,35,AM,,18.045,,,512,,,,
802,1,0m,24/07/2019,,09:00:00,,,35,AM,,19.662,,,1216,,,,
803,1,0m,24/07/2019,,10:00:00,,,35,AM,,23.869,,,3584,,,,
804,1,0m,24/07/2019,,11:00:00,,,35,AM,,29.252,,,5120,,,,
805,1,0m,24/07/2019,,12:00:00,,,35,PM,,25.125,,,7936,,,,
806,1,0m,24/07/2019,,13:00:00,,,35,PM,,22.429,,,1088,,,,
807,1,0m,24/07/2019,,14:00:00,,,35,PM,,23.966,,,1856,,,,
808,1,0m,24/07/2019,,15:00:00,,,35,PM,,24.641,,,2176,,,,
